est_year,season,survey_area,xmin_fit,xmax_fit,xmin_actual,xmax_actual,n,b,confMin,confMax,spectra_type,stdErr,C,area,area_titles,bot_temp,overall_avg_btemp,bot_temp_anom,total_weight_lb
1979,Spring,MAB,16,20760.775142791827,16.572886062178824,20760.775142791827,14298,-1.523098644818572,-1.533098644818572,-1.5130986448185717,bodymass,0.00510204081632659,2.2845253870017097,Mid-Atlantic Bight,Mid-Atlantic Bight,8.119956387210783,8.445150233826018,-0.3251938466152353,29571722.680609576
1979,Spring,Northeast Shelf,16,101165.79260853164,16.326911650507075,101165.79260853164,48647,-1.3605844984024464,-1.3645844984024469,-1.3565844984024469,bodymass,0.00204081632653061,1.0235343021293686,Northeast Shelf,Northeast Shelf,6.210142054468062,6.972748924661886,-0.7626068701938236,721766721.5323893
1979,Spring,SNE,16,101165.79260853164,16.46114762259095,101165.79260853164,9803,-1.3485830488999486,-1.3575830488999483,-1.3395830488999487,bodymass,0.00459183673469382,0.9618250479014552,Southern New England,Southern New England,6.235113574251137,6.976838513185743,-0.7417249389346052,159358828.83794615
1980,Fall,GB,16,21696.787983446247,16.207114167540052,21696.787983446247,16386,-1.2137231297641076,-1.2207231297641077,-1.2067231297641077,bodymass,0.00357142857142857,0.4918324386534915,Georges Bank,Georges Bank,10.916423133891884,11.364273827197954,-0.4478506933060693,156379801.38023305
1980,Fall,GoM,16,23960.748469815637,16.00968939213415,23960.748469815637,11545,-1.1300497412399242,-1.1380497412399242,-1.1220497412399242,bodymass,0.00408163265306122,0.3039646548687451,Gulf of Maine,Gulf of Maine,7.374583509514998,7.58698901219138,-0.2124055026763827,475976960.04513747
1980,Fall,MAB,16,49143.884011129136,16.46114762259095,49143.884011129136,20896,-2.126089675894175,-2.1410896758941744,-2.111089675894174,bodymass,0.00765306122448974,25.56062281082917,Mid-Atlantic Bight,Mid-Atlantic Bight,11.94383073284806,14.421963910975771,-2.478133178127713,40552651.13368314
1980,Fall,Northeast Shelf,16,49143.884011129136,16.00968939213415,49143.884011129136,79746,-1.517704241696915,-1.521704241696915,-1.513704241696915,bodymass,0.00204081632653061,2.2095880563797805,Northeast Shelf,Northeast Shelf,9.827878738817564,10.635930429009806,-0.8080516901922401,848491688.1197224
1980,Fall,SNE,16,18020.858911787207,16.422642818796575,18020.858911787207,31245,-1.641946303311883,-1.649946303311883,-1.633946303311883,bodymass,0.00408163265306122,3.848384246385531,Southern New England,Southern New England,11.12429868844356,11.91513307981422,-0.7908343913706588,175582275.56066886
1980,Spring,GB,16,65035.356043142965,16.326911650507075,65035.356043142965,15108,-1.167165002488535,-1.173165002488535,-1.1611650024885347,bodymass,0.00306122448979597,0.35396239525876666,Georges Bank,Georges Bank,6.081413030324581,6.301109876470461,-0.21969684614588036,156379801.38023305
1980,Spring,GoM,16,20524.60487861279,17.080418379250208,20524.60487861279,10000,-1.197721432757299,-1.2067214327572988,-1.188721432757299,bodymass,0.00459183673469382,0.451843898448829,Gulf of Maine,Gulf of Maine,5.859807022604419,6.624192595080466,-0.7643855724760469,475976960.04513747
1980,Spring,MAB,16,19543.715162647062,16.46114762259095,19543.715162647062,38532,-1.7656995792129624,-1.7736995792129626,-1.7576995792129626,bodymass,0.00408163265306122,6.425939700049289,Mid-Atlantic Bight,Mid-Atlantic Bight,7.125228766534548,8.445150233826018,-1.3199214672914703,40552651.13368314
1980,Spring,Northeast Shelf,16,65035.356043142965,16.00968939213415,65035.356043142965,95163,-1.4060700256518437,-1.4090700256518434,-1.4030700256518434,bodymass,0.00153061224489796,1.2962443938669683,Northeast Shelf,Northeast Shelf,6.18351225657409,6.972748924661886,-0.7892366680877956,848491688.1197224
1980,Spring,SNE,16,18594.889957599364,16.00968939213415,18594.889957599364,32166,-1.2394631906992222,-1.2444631906992225,-1.2344631906992225,bodymass,0.00255102040816321,0.57036578186944,Southern New England,Southern New England,6.07381566210545,6.976838513185743,-0.9030228510802925,175582275.56066886
1981,Fall,GB,16,16556.9845731957,16.207114167540052,16556.9845731957,16506,-1.0666267346682845,-1.0736267346682842,-1.0596267346682842,bodymass,0.00357142857142857,0.21642852765328485,Georges Bank,Georges Bank,10.809737317703815,11.364273827197954,-0.5545365094941381,127144361.8683703
1981,Fall,GoM,16,32088.209364044113,16.804182091613516,32088.209364044113,7795,-1.1097431731588343,-1.1197431731588348,-1.0997431731588343,bodymass,0.00510204081632659,0.2629009348798961,Gulf of Maine,Gulf of Maine,7.039715994241452,7.58698901219138,-0.5472730179499283,406571779.3097132
1981,Fall,MAB,16,179362.7042543249,16.422642818796575,179362.7042543249,34232,-2.1439386809820378,-2.1559386809820373,-2.1319386809820373,bodymass,0.00612244897959184,27.28049790284601,Mid-Atlantic Bight,Mid-Atlantic Bight,12.52003527015004,14.421963910975771,-1.901928640825732,42214045.992978424
1981,Fall,Northeast Shelf,16,179362.7042543249,16.207114167540052,179362.7042543249,93310,-1.4988639912160495,-1.5018639912160496,-1.4958639912160496,bodymass,0.00153061224489796,2.0083513191904045,Northeast Shelf,Northeast Shelf,9.820783825818138,10.635930429009806,-0.8151466031916677,723576373.1678542
1981,Fall,SNE,16,23818.110688988538,16.207114167540052,23818.110688988538,35125,-1.4181714505735206,-1.4241714505735208,-1.4121714505735206,bodymass,0.00306122448979597,1.3990912336043366,Southern New England,Southern New England,11.270916120098676,11.91513307981422,-0.6442169597155427,147646185.99679235
1981,Spring,GB,16,17677.5810243435,16.326911650507075,17677.5810243435,20051,-1.1129011666876358,-1.118901166687636,-1.1069011666876358,bodymass,0.00306122448979597,0.2824320737870353,Georges Bank,Georges Bank,5.9987348082333485,6.301109876470461,-0.30237506823711247,127144361.8683703
1981,Spring,GoM,16,26731.04052711372,16.804182091613516,26731.04052711372,10522,-1.1256144322467192,-1.1346144322467189,-1.116614432246719,bodymass,0.00459183673469382,0.29349577333540894,Gulf of Maine,Gulf of Maine,5.510634351656247,6.624192595080466,-1.1135582434242188,406571779.3097132
1981,Spring,MAB,16,18138.000880451254,16.359100052712552,18138.000880451254,20801,-1.4640899608347808,-1.472089960834781,-1.456089960834781,bodymass,0.00408163265306122,1.7472410140902366,Mid-Atlantic Bight,Mid-Atlantic Bight,7.529529646017222,8.445150233826018,-0.915620587808796,42214045.992978424
1981,Spring,Northeast Shelf,16,26731.04052711372,16.165611215386374,26731.04052711372,79142,-1.2830071190753007,-1.2860071190753006,-1.2800071190753006,bodymass,0.00153061224489796,0.706791745352762,Northeast Shelf,Northeast Shelf,6.125880328445403,6.972748924661886,-0.846868596216483,723576373.1678542
1981,Spring,SNE,16,21313.60055530081,16.165611215386374,21313.60055530081,28520,-1.311912338388559,-1.317912338388559,-1.3059123383885587,bodymass,0.00306122448979597,0.8284918893888852,Southern New England,Southern New England,6.142726950003577,6.976838513185743,-0.8341115631821658,147646185.99679235
1982,Fall,GB,16,16087.019982701133,16.207114167540052,16087.019982701133,10844,-1.1909599296535875,-1.1999599296535872,-1.1819599296535874,bodymass,0.00459183673469382,0.44242016548431345,Georges Bank,Georges Bank,10.90921616441738,11.364273827197954,-0.4550576627805736,128731073.52893344
1982,Fall,GoM,16,19238.84596347229,16.804182091613516,19238.84596347229,7541,-1.048680347208545,-1.059680347208545,-1.037680347208545,bodymass,0.00561224489795918,0.19083439845404104,Gulf of Maine,Gulf of Maine,6.6083745794070685,7.58698901219138,-0.9786144327843118,321051100.1190889
1982,Fall,MAB,16,130449.93144195284,16.422642818796575,130449.93144195284,9520,-1.7845135574766566,-1.8005135574766564,-1.7685135574766564,bodymass,0.00816326530612245,6.912258923326059,Mid-Atlantic Bight,Mid-Atlantic Bight,14.19465429949109,14.421963910975771,-0.22730961148468332,28834238.95406694
1982,Fall,Northeast Shelf,16,130449.93144195284,16.207114167540052,130449.93144195284,51710,-1.450097853501403,-1.4540978535014033,-1.4460978535014033,bodymass,0.00204081632653061,1.5954522997066816,Northeast Shelf,Northeast Shelf,10.28031167963693,10.635930429009806,-0.3556187493728764,610568401.8782254
1982,Fall,SNE,16,10069.000645058371,17.117134794409267,10069.000645058371,24016,-1.521217464826062,-1.529217464826062,-1.513217464826062,bodymass,0.00408163265306122,2.29084493771754,Southern New England,Southern New England,12.48830587702127,11.91513307981422,0.5731727972070502,131951989.27613623
1982,Spring,GB,16,17641.156647788477,17.00700482094744,17641.156647788477,8146,-0.9672353715279872,-0.9772353715279872,-0.9572353715279868,bodymass,0.00510204081632659,0.11596310912998468,Georges Bank,Georges Bank,5.76736758871152,6.301109876470461,-0.5337422877589413,128731073.52893344
1982,Spring,GoM,16,24218.154596176933,16.57741962628756,24218.154596176933,8391,-1.071175894739447,-1.0811758947394472,-1.061175894739447,bodymass,0.00510204081632659,0.21346420218767675,Gulf of Maine,Gulf of Maine,5.625268474791142,6.624192595080466,-0.998924120289324,321051100.1190889
1982,Spring,MAB,16,17153.36239931357,16.46114762259095,17153.36239931357,15861,-1.2732053516869664,-1.2812053516869666,-1.2652053516869666,bodymass,0.00408163265306122,0.684456956181068,Mid-Atlantic Bight,Mid-Atlantic Bight,8.215907637735384,8.445150233826018,-0.2292425960906339,28834238.95406694
1982,Spring,Northeast Shelf,16,58363.34624539164,16.326911650507075,58363.34624539164,54929,-1.2287681472338086,-1.231768147233809,-1.225768147233809,bodymass,0.00153061224489796,0.5093947779097995,Northeast Shelf,Northeast Shelf,6.284440761618827,6.972748924661886,-0.6883081630430592,610568401.8782254
1982,Spring,SNE,16,58363.34624539164,16.326911650507075,58363.34624539164,23107,-1.2521312366667603,-1.2581312366667603,-1.24613123666676,bodymass,0.00306122448979597,0.5806747187009402,Southern New England,Southern New England,6.300852650934224,6.976838513185743,-0.6759858622515189,131951989.27613623
1983,Fall,GB,16,13868.505239584783,17.36153885112322,13868.505239584783,12233,-1.182946962695847,-1.1919469626958468,-1.173946962695847,bodymass,0.00459183673469382,0.42796289383780006,Georges Bank,Georges Bank,10.780322021593593,11.364273827197954,-0.5839518056043609,112567879.99628754
1983,Fall,GoM,16,22248.49588280608,17.117134794409267,22248.49588280608,11489,-1.1925414178219609,-1.2015414178219603,-1.1835414178219603,bodymass,0.00459183673469382,0.43678399309548693,Gulf of Maine,Gulf of Maine,7.0370769267109745,7.58698901219138,-0.5499120854804058,324817281.56114334
1983,Fall,MAB,16,160905.35229428712,16.422642818796575,160905.35229428712,31235,-2.1479447228778796,-2.159944722877879,-2.135944722877879,bodymass,0.00612244897959184,27.68185577169635,Mid-Atlantic Bight,Mid-Atlantic Bight,14.87771059770036,14.421963910975771,0.45574668672458785,29545042.486120556
1983,Fall,Northeast Shelf,16,160905.35229428712,16.422642818796575,160905.35229428712,111037,-1.6643022705772808,-1.6683022705772808,-1.6603022705772807,bodymass,0.00204081632653061,4.1997080672162825,Northeast Shelf,Northeast Shelf,10.50935976342296,10.635930429009806,-0.1265706655868453,595120114.861224
1983,Fall,SNE,16,16087.019982701133,16.422642818796575,16087.019982701133,56260,-1.7489824410607362,-1.7549824410607362,-1.742982441060736,bodymass,0.00306122448979597,6.008869430136309,Southern New England,Southern New England,12.376451109194722,11.91513307981422,0.4613180293805019,128189910.8176726
1983,Spring,GB,16,31979.931762689223,16.326911650507075,31979.931762689223,12514,-1.2046959188101465,-1.2126959188101465,-1.1966959188101465,bodymass,0.00408163265306122,0.45764451764930875,Georges Bank,Georges Bank,6.820475126240676,6.301109876470461,0.5193652497702148,112567879.99628754
1983,Spring,GoM,16,25929.246581947384,16.804182091613516,25929.246581947384,7686,-1.2655757305504085,-1.2765757305504086,-1.2545757305504086,bodymass,0.00561224489795918,0.6452282407800889,Gulf of Maine,Gulf of Maine,5.81736746498479,6.624192595080466,-0.8068251300956755,324817281.56114334
1983,Spring,MAB,16,21876.03589649733,16.46114762259095,21876.03589649733,11518,-1.081001532926794,-1.089001532926794,-1.073001532926794,bodymass,0.00408163265306122,0.22897942387732337,Mid-Atlantic Bight,Mid-Atlantic Bight,9.083805835169064,8.445150233826018,0.6386556013430464,29545042.486120556
1983,Spring,Northeast Shelf,16,31979.931762689223,16.165611215386374,31979.931762689223,52618,-1.2646339779403082,-1.2686339779403082,-1.2606339779403082,bodymass,0.00204081632653061,0.6363358762352488,Northeast Shelf,Northeast Shelf,6.957660889789334,6.972748924661886,-0.0150880348725515,595120114.861224
1983,Spring,SNE,16,23818.110688988538,16.165611215386374,23818.110688988538,21157,-1.387207880158296,-1.3942078801582956,-1.3802078801582955,bodymass,0.00357142857142857,1.2040324615853506,Southern New England,Southern New England,7.253228833360422,6.976838513185743,0.2763903201746789,128189910.8176726
1984,Fall,GB,16,15347.204118754207,16.207114167540052,15347.204118754207,9305,-1.1232513067983836,-1.1332513067983838,-1.1132513067983836,bodymass,0.00510204081632659,0.30379364118784513,Georges Bank,Georges Bank,10.885247101017026,11.364273827197954,-0.479026726180928,95159057.90225664
1984,Fall,GoM,16,23843.05470005078,16.804182091613516,23843.05470005078,6672,-1.1271611599597395,-1.1381611599597397,-1.1161611599597396,bodymass,0.00561224489795918,0.298981595050654,Gulf of Maine,Gulf of Maine,7.752150464053482,7.58698901219138,0.16516145186210185,332888187.0161219
1984,Fall,MAB,16,77892.13994264649,16.422642818796575,77892.13994264649,25268,-2.2040177508969268,-2.218017750896927,-2.190017750896927,bodymass,0.00714285714285726,33.918020936317184,Mid-Atlantic Bight,Mid-Atlantic Bight,12.886608774212448,14.421963910975771,-1.5353551367633251,36133946.650253
1984,Fall,Northeast Shelf,16,77892.13994264649,16.207114167540052,77892.13994264649,79704,-1.6857006895899982,-1.690700689589998,-1.6807006895899983,bodymass,0.00255102040816321,4.60350606097041,Northeast Shelf,Northeast Shelf,10.172926054911848,10.635930429009806,-0.4630043740979577,588118416.1466912
1984,Fall,SNE,16,13040.862019983126,16.422642818796575,13040.862019983126,38633,-1.8302461336771232,-1.8382461336771232,-1.8222461336771232,bodymass,0.00408163265306122,8.328918158465559,Southern New England,Southern New England,11.29176072932372,11.91513307981422,-0.6233723504905004,123937224.57805964
1984,Spring,GB,16,14707.288069312795,16.326911650507075,14707.288069312795,5450,-0.9766398883070276,-0.9896398883070274,-0.9636398883070276,bodymass,0.00663265306122443,0.1267042881222833,Georges Bank,Georges Bank,6.30968040241289,6.301109876470461,0.0085705259424289,95159057.90225664
1984,Spring,GoM,16,16034.618311247175,17.080418379250208,16034.618311247175,4875,-1.0809657168625115,-1.0949657168625115,-1.0669657168625113,bodymass,0.0071428571428572,0.2365140456554191,Gulf of Maine,Gulf of Maine,6.572373585344767,6.624192595080466,-0.05181900973569853,332888187.0161219
1984,Spring,MAB,16,14412.151515804988,16.572886062178824,14412.151515804988,19648,-1.3193121064033448,-1.3263121064033447,-1.3123121064033447,bodymass,0.00357142857142857,0.8734279683283059,Mid-Atlantic Bight,Mid-Atlantic Bight,7.3520358453717956,8.445150233826018,-1.0931143884542225,36133946.650253
1984,Spring,Northeast Shelf,16,16034.618311247175,16.326911650507075,16034.618311247175,40125,-1.2353834860576605,-1.2403834860576604,-1.2303834860576606,bodymass,0.00255102040816321,0.5627106777868041,Northeast Shelf,Northeast Shelf,6.615804658606149,6.972748924661886,-0.3569442660557369,588118416.1466912
1984,Spring,SNE,16,10867.778284465468,16.326911650507075,10867.778284465468,10370,-1.2633766313237886,-1.2733766313237889,-1.2533766313237886,bodymass,0.00510204081632659,0.6662636194069484,Southern New England,Southern New England,6.396140704167976,6.976838513185743,-0.5806978090177664,123937224.57805964
1985,Fall,GB,16,17143.289593382335,16.207114167540052,17143.289593382335,19626,-1.3509782464549362,-1.357978246454936,-1.343978246454936,bodymass,0.00357142857142857,1.0165926908300758,Georges Bank,Georges Bank,11.88135897152659,11.364273827197954,0.517085144328636,112621113.92985287
1985,Fall,GoM,16,24550.826962877225,17.117134794409267,24550.826962877225,12993,-1.2682911493362428,-1.2762911493362423,-1.2602911493362423,bodymass,0.00408163265306122,0.6561725364663304,Gulf of Maine,Gulf of Maine,7.969396140438193,7.58698901219138,0.3824071282468129,261594478.1839432
1985,Fall,MAB,16,49458.90755505918,16.46114762259095,49458.90755505918,41189,-2.048597381439733,-2.058597381439733,-2.038597381439733,bodymass,0.00510204081632653,19.201754428450503,Mid-Atlantic Bight,Mid-Atlantic Bight,15.090057952401937,14.421963910975771,0.6680940414261638,27006304.127942126
1985,Fall,Northeast Shelf,16,49458.90755505918,16.207114167540052,49458.90755505918,115922,-1.6535928462053475,-1.6575928462053473,-1.6495928462053473,bodymass,0.00204081632653061,4.023377703158066,Northeast Shelf,Northeast Shelf,11.36973429444389,10.635930429009806,0.7338038654340853,509255519.8725168
1985,Fall,SNE,16,11861.395839602656,16.207114167540052,11861.395839602656,42269,-1.698505262704266,-1.7055052627042662,-1.6915052627042662,bodymass,0.00357142857142857,4.892954815153204,Southern New England,Southern New England,13.402488434957649,11.91513307981422,1.4873553551434266,108033623.63077857
1985,Spring,GB,16,20524.60487861279,16.326911650507075,20524.60487861279,13832,-1.145031795635072,-1.153031795635072,-1.137031795635072,bodymass,0.00408163265306122,0.3357256363059087,Georges Bank,Georges Bank,6.569108702395874,6.301109876470461,0.2679988259254129,112621113.92985287
1985,Spring,GoM,16,18138.000880451254,16.46114762259095,18138.000880451254,8577,-1.12472758549727,-1.1347275854972705,-1.11472758549727,bodymass,0.00510204081632659,0.30177748937563675,Gulf of Maine,Gulf of Maine,6.5699187830013654,6.624192595080466,-0.0542738120791002,261594478.1839432
1985,Spring,MAB,16,10167.57737987444,16.46114762259095,10167.57737987444,23934,-1.3388026362852163,-1.3458026362852162,-1.3318026362852162,bodymass,0.00357142857142857,0.9764047841535088,Mid-Atlantic Bight,Mid-Atlantic Bight,9.061416349988022,8.445150233826018,0.616266116162004,27006304.127942126
1985,Spring,Northeast Shelf,16,20524.60487861279,16.165611215386374,20524.60487861279,71666,-1.1907393390484282,-1.193739339048428,-1.187739339048428,bodymass,0.00153061224489796,0.43467720926186304,Northeast Shelf,Northeast Shelf,7.319888183521618,6.972748924661886,0.3471392588597322,509255519.8725168
1985,Spring,SNE,16,11921.973536597729,16.165611215386374,11921.973536597729,25323,-1.0206091450963202,-1.0266091450963202,-1.01460914509632,bodymass,0.00306122448979597,0.1712545899754569,Southern New England,Southern New England,7.799711910987336,6.976838513185743,0.822873397801593,108033623.63077857
1986,Fall,GB,16,11265.059257754445,16.207114167540052,11265.059257754445,13920,-1.0830954047010075,-1.091095404701008,-1.075095404701008,bodymass,0.00408163265306122,0.249065355065518,Georges Bank,Georges Bank,12.05019731854274,11.364273827197954,0.685923491344786,90766286.92387594
1986,Fall,GoM,16,24550.826962877225,16.46114762259095,24550.826962877225,15144,-1.2513306982075951,-1.2593306982075951,-1.2433306982075951,bodymass,0.00408163265306122,0.5993515182679546,Gulf of Maine,Gulf of Maine,8.0012623181177,7.58698901219138,0.4142733059263195,257476520.8265104
1986,Fall,MAB,16,113233.9386382856,16.422642818796575,113233.9386382856,18416,-2.1168481583301153,-2.1328481583301153,-2.1008481583301153,bodymass,0.00816326530612245,24.70785813250669,Mid-Atlantic Bight,Mid-Atlantic Bight,15.46742348194725,14.421963910975771,1.0454595709714771,28070688.975229505
1986,Fall,Northeast Shelf,16,113233.9386382856,16.207114167540052,113233.9386382856,73561,-1.5610926969136305,-1.5650926969136305,-1.5570926969136305,bodymass,0.00204081632653061,2.677143735554824,Northeast Shelf,Northeast Shelf,11.45520684839147,10.635930429009806,0.819276419381664,495731623.39358664
1986,Fall,SNE,16,10593.328832117006,16.207114167540052,10593.328832117006,26123,-1.8740631120735085,-1.885063112073508,-1.863063112073508,bodymass,0.00561224489795918,9.897114102774603,Southern New England,Southern New England,13.290434967595797,11.91513307981422,1.3753018877815748,119418126.6679708
1986,Spring,GB,16,21538.107880788662,16.326911650507075,21538.107880788662,13302,-1.2253297468070063,-1.2333297468070064,-1.2173297468070063,bodymass,0.00408163265306122,0.5242510254823505,Georges Bank,Georges Bank,6.985415411112122,6.301109876470461,0.6843055346416609,90766286.92387594
1986,Spring,GoM,16,27383.54992163039,16.57741962628756,27383.54992163039,7656,-1.313119698464365,-1.3241196984643648,-1.3021196984643648,bodymass,0.00561224489795918,0.8263080284108728,Gulf of Maine,Gulf of Maine,6.869493492447833,6.624192595080466,0.24530089736736735,257476520.8265104
1986,Spring,MAB,16,16674.537933961186,16.572886062178824,16674.537933961186,11631,-1.3090145412879133,-1.3190145412879135,-1.2990145412879133,bodymass,0.00510204081632659,0.8241508302617564,Mid-Atlantic Bight,Mid-Atlantic Bight,9.3998678871878,8.445150233826018,0.9547176533617828,28070688.975229505
1986,Spring,Northeast Shelf,16,27383.54992163039,16.165611215386374,27383.54992163039,58024,-1.3648219780458624,-1.368821978045862,-1.360821978045862,bodymass,0.00204081632653061,1.0741966651060113,Northeast Shelf,Northeast Shelf,7.764817842461576,6.972748924661886,0.79206891779969,495731623.39358664
1986,Spring,SNE,16,22084.400461264424,16.165611215386374,22084.400461264424,25435,-1.4708636206844263,-1.477863620684426,-1.463863620684426,bodymass,0.00357142857142857,1.796997099536852,Southern New England,Southern New England,8.564411173994742,6.976838513185743,1.5875726608089993,119418126.6679708
1987,Fall,GB,16,29631.689217068655,16.46114762259095,29631.689217068655,14967,-1.1579868893706815,-1.1649868893706816,-1.1509868893706816,bodymass,0.00357142857142857,0.35207329976451524,Georges Bank,Georges Bank,10.438199629714456,11.364273827197954,-0.9260741974834978,91635392.87126482
1987,Fall,GoM,16,14294.970710969646,16.804182091613516,14294.970710969646,8986,-1.1669927377117426,-1.1769927377117428,-1.1569927377117426,bodymass,0.00510204081632659,0.3910507568690735,Gulf of Maine,Gulf of Maine,7.507331337163203,7.58698901219138,-0.07965767502817744,245696337.1722183
1987,Fall,MAB,16,69120.74809504367,16.422642818796575,69120.74809504367,15550,-2.192858279190507,-2.2108582791905063,-2.1748582791905062,bodymass,0.00918367346938776,32.58017000630674,Mid-Atlantic Bight,Mid-Atlantic Bight,14.001507225396464,14.421963910975771,-0.4204566855793104,30011501.043750457
1987,Fall,Northeast Shelf,16,69120.74809504367,16.422642818796575,69120.74809504367,55250,-1.4797431932720422,-1.483743193272042,-1.475743193272042,bodymass,0.00204081632653061,1.8474691471631912,Northeast Shelf,Northeast Shelf,10.393252552358764,10.635930429009806,-0.24267787665104024,484452068.62063885
1987,Fall,SNE,16,9334.682531662373,16.422642818796575,9334.682531662373,15747,-1.624052595064277,-1.6350525950642767,-1.613052595064277,bodymass,0.00561224489795918,3.5883318064511673,Southern New England,Southern New England,12.10690368917442,11.91513307981422,0.19177060936019963,117108837.53340524
1987,Spring,GB,16,29007.865050636843,16.326911650507075,29007.865050636843,12967,-1.1703881465323611,-1.1783881465323611,-1.1623881465323611,bodymass,0.00408163265306122,0.3787600536930134,Georges Bank,Georges Bank,5.94188449396828,6.301109876470461,-0.3592253825021814,91635392.87126482
1987,Spring,GoM,16,26517.201128035013,17.080418379250208,26517.201128035013,7691,-1.2332909223020958,-1.2442909223020957,-1.2222909223020957,bodymass,0.00561224489795918,0.5415228212593527,Gulf of Maine,Gulf of Maine,6.252062685915057,6.624192595080466,-0.3721299091654089,245696337.1722183
1987,Spring,MAB,16,17153.36239931357,16.46114762259095,17153.36239931357,22966,-1.1735367356937736,-1.1795367356937738,-1.1675367356937736,bodymass,0.00306122448979597,0.3999287713469643,Mid-Atlantic Bight,Mid-Atlantic Bight,8.232620639489586,8.445150233826018,-0.21252959433643248,30011501.043750457
1987,Spring,Northeast Shelf,16,29007.865050636843,16.326911650507075,29007.865050636843,64224,-1.2007625956050738,-1.2037625956050737,-1.1977625956050737,bodymass,0.00153061224489796,0.4500886435465996,Northeast Shelf,Northeast Shelf,6.642521425484675,6.972748924661886,-0.3302274991772105,484452068.62063885
1987,Spring,SNE,16,10775.603063607989,16.46114762259095,10775.603063607989,20605,-1.1112168612683262,-1.118216861268326,-1.104216861268326,bodymass,0.00357142857142857,0.2937654072872712,Southern New England,Southern New England,6.648202809052179,6.976838513185743,-0.32863570413356324,117108837.53340524
1988,Fall,GB,16,17613.640943211125,16.207114167540052,17613.640943211125,9915,-1.261182928515874,-1.2711829285158738,-1.2511829285158735,bodymass,0.00510204081632659,0.6418513184394693,Georges Bank,Georges Bank,10.486163212412176,11.364273827197954,-0.8781106147857773,110580907.09503016
1988,Fall,GoM,16,24623.949007870226,16.804182091613516,24623.949007870226,10177,-1.139158654779315,-1.1481586547793152,-1.1301586547793154,bodymass,0.00459183673469382,0.3198801176382883,Gulf of Maine,Gulf of Maine,7.7497880925810705,7.58698901219138,0.16279908038969015,241494780.76732755
1988,Fall,MAB,16,113233.9386382856,16.46114762259095,113233.9386382856,3349,-1.8838812802606415,-1.9138812802606415,-1.8538812802606413,bodymass,0.01530612244897966,10.253328227039193,Mid-Atlantic Bight,Mid-Atlantic Bight,14.332391811750352,14.421963910975771,-0.08957209922541942,36493947.93785411
1988,Fall,Northeast Shelf,16,113233.9386382856,16.207114167540052,113233.9386382856,49439,-1.5200472620191303,-1.5250472620191302,-1.5150472620191304,bodymass,0.00255102040816321,2.2211898740837053,Northeast Shelf,Northeast Shelf,10.417110801977577,10.635930429009806,-0.21881962703223048,493327547.1898423
1988,Fall,SNE,16,41245.274748513046,16.422642818796575,41245.274748513046,25998,-1.828400398664916,-1.8384003986649156,-1.818400398664915,bodymass,0.00510204081632659,8.24864745877321,Southern New England,Southern New England,11.55889691667927,11.91513307981422,-0.35623616313495,104757911.38963044
1988,Spring,GB,16,18132.33020077495,16.165611215386374,18132.33020077495,11871,-0.9475001780181446,-0.9555001780181444,-0.9395001780181444,bodymass,0.00408163265306122,0.1016275962184542,Georges Bank,Georges Bank,5.851621881738271,6.301109876470461,-0.4494879947321904,110580907.09503016
1988,Spring,GoM,16,20760.775142791827,16.326911650507075,20760.775142791827,7337,-1.2421927560529662,-1.253192756052966,-1.231192756052966,bodymass,0.00561224489795918,0.575403333695184,Gulf of Maine,Gulf of Maine,6.765043658748895,6.624192595080466,0.14085106366842923,241494780.76732755
1988,Spring,MAB,16,8890.986356695474,16.46114762259095,8890.986356695474,21776,-1.51236311572449,-1.52136311572449,-1.5033631157244902,bodymass,0.00459183673469382,2.20752890753271,Mid-Atlantic Bight,Mid-Atlantic Bight,8.164068876983753,8.445150233826018,-0.28108135684226454,36493947.93785411
1988,Spring,Northeast Shelf,16,20760.775142791827,16.165611215386374,20760.775142791827,61365,-1.2224335406494913,-1.226433540649491,-1.218433540649491,bodymass,0.00204081632653061,0.5171172590465978,Northeast Shelf,Northeast Shelf,6.962699593796496,6.972748924661886,-0.01004933086538972,493327547.1898423
1988,Spring,SNE,16,9801.754015806418,16.326911650507075,9801.754015806418,20381,-1.0260004281528117,-1.0330004281528116,-1.0190004281528116,bodymass,0.00357142857142857,0.1818262547322795,Southern New England,Southern New England,7.289908805914434,6.976838513185743,0.3130702927286917,104757911.38963044
1989,Fall,GB,16,10593.328832117006,16.207114167540052,10593.328832117006,12503,-1.223334169424918,-1.232334169424918,-1.214334169424918,bodymass,0.00459183673469382,0.5418579929760967,Georges Bank,Georges Bank,11.286745345446556,11.364273827197954,-0.07752848175139881,106721378.5718729
1989,Fall,GoM,16,16228.351397034832,16.804182091613516,16228.351397034832,15837,-1.2160836045795236,-1.2240836045795236,-1.2080836045795236,bodymass,0.00408163265306122,0.5069908721871276,Gulf of Maine,Gulf of Maine,7.435120972563022,7.58698901219138,-0.1518680396283587,212814340.74506608
1989,Fall,MAB,16,15760.083465598094,16.422642818796575,15760.083465598094,32556,-2.344631532010173,-2.3586315320101727,-2.3306315320101723,bodymass,0.00714285714285726,55.94251455948742,Mid-Atlantic Bight,Mid-Atlantic Bight,14.138351171902151,14.421963910975771,-0.28361273907361984,642117992.6992118
